Id,Category,Tweet
624189238364352513,positive,Not Available
624308884274974720,positive,Not Available
624490006501986304,neutral,Not Available
624522478858047488,neutral,via @CaptainNeon Ted 2 (R) - July 25 - 7 p.m.:  Ted 2 (R)  7 p.m.  Minor with parent or guardian  Tickets on ... http://t.co/nJSfPFpZm3
624736003698221057,neutral,"@JoeDeVitoComedy I just saw Ted 2. I haven't seen so much penis, masturbation and semen since the time I sat near Paul Reubens at a matinee."
624920648901459973,positive,Not Available
625071677425209344,positive,Wow! Ted 2 was funnier than we thought! Looking forward to @Gfinity tomorrow... Reaping the @SteelSeries jacket! http://t.co/EJtZn0FrEX
625408569639354368,positive,Ted 2 is such a good film ... But the 1st film is slightly funnier
625439476614045696,positive,#shithappens #ted2 - finished up watching ted 2 going be a great Sunday.
625795774626934784,positive,you know what i'm going to see ted 2 tonight and mad max tomorrow at the movies right next to me
625886426748489728,positive,Sequels are rarely as good as the 1st. Ted 2 was a great and better than the original. Well done @SethMacFarlane
625888552216195073,positive,I'm watching Ted 2 for the 3rd time in a row and I'm cryiiiing of how funny it is
626000213543682049,negative,"Ted 2 was shit, ant-man was dec now it's time for southpaw!"
626171902130810880,negative,Ted 2 was a disappointment considering how much i loved the 1st. The Gollum part was hilarious though
626498664966426624,neutral,"@RobYellow46 not yet, off to see Ted 2 tomorrow instead. Southpaw looks good, want to see it at some point #ExcitedForStagDo"
626585226240786432,positive,Anyone wanna go see the new mission impossible and Ted 2 at the drive in Friday?
627207597167374336,positive,@AMCTheatres can you tell me if Ted 2 will be showing at fork &amp; screen downtown disney on sat 8 august please?
627359831003897856,positive,@marshallsheldon did you already see Ted 2. Here it comes in the cinema on the 13th.
627476317508923393,positive,about to watch Ted 2 for the 5th time
627727098556198914,neutral,I have to get The Great Gatsby tomorrow and im debating whether or not I should pull the scene from Ted 2 to whoever is working at B&amp;N's.
627939303134400512,positive,Not Available
628307454053498882,neutral,"Tomorrow consists of going to the bank, collecting my EEG results and going to the cinema to watch Ted 2"
628983697858015232,positive,Not Available
629163982562193408,neutral,@YounqMilly we are going to see Ted 2 on the 7th
629366088690724865,positive,Ted 2 tonight. Ted Baker tomorrow. Ted talks playlists. Teddy Sherringham in 99. All things Ted. #Ted
629402327028346882,positive,We sat down with the talented @AmandaSeyfried  to talk TED 2! Check out what she had to say! https://t.co/TmLaIKVF7m
629501748676145153,neutral,should i go see ted 2 tonight or tomorrow night
629631506588266496,positive,Not Available
630234888243818497,positive,Not Available
630780986368856066,positive,@realadamdeacon Adam were you at Ted 2 last Friday in leicester square??  when is anuvahood 2 coming out I want to see that
631003194458378240,negative,@MarquesMcvay miss your bitch ass. Go see Ted 2 with me tomorrow at 12:30. Don't be a bitch.
631697180374335488,positive,@daltonmaxsmith oh I saw it for a 2nd screening 2 Sunday's ago. My friends got pissed I wouldn't let them see Ted 2
633859924376731648,positive,"Complete showcase preview event of the movie "" Ted 2"" is the 18th , held at Tokyo theater . Hero as "" KumaTomo "" Ted Kumamoto Prefecture"
634467183339421696,positive,Not Available
636698955582210048,positive,"Tomorrow gonna get up, do my sheets! Go shopping get some bits for my washing, get munch and see my girl and watch Ted 2. Perfect day!"
637018183736643584,positive,@rheadur @mark_wahlberg I'll watch Ted 2 tomorrow on cinema. You can feel my anxiety? I waited so long for it! Hahahahahaha
637501133607473152,positive,"Ted 2 funny then a hoe, but not as funny as the 1st one"
638135698856505344,neutral,There's a 2nd run movie theater around the corner from me that is showing both Ted 2 *and* Pixels.  Worst part is it's a Cinema Grill.
639278863088914432,positive,Wanna LOL again with them? TED 2 will  be Sneak Preview this Saturday! http://t.co/dZwarBYLs0
639786655222747136,positive,Missed it Wednesday? #ODU come watch Ted 2 TONIGHT @ 8pm in MGB 102 for free! #tellafriend
637854890723708929,positive,Had a very lazy Sunday. Done nothing but watch Teen Wolf all day
637930164312240128,positive,Good morning everyone :) How are you? I LOVE THE TEEN WOLF CAST SO DAMN MUCH AND TOMORROW ISNT MOONDAY
637934467231928320,negative,Not Available
637985125767217152,positive,Im going to finish now the 2nd season of teen wolf
637991320301211648,negative,Not Available
637995876431097856,negative,@MelissaPonzio1 crying over the teen wolf final and being sad that there is no teen wolf tomorrow
638011969300107264,neutral,"Hello monday, we'll meet again soon. And now you don't bring that Teen Wolf episode with you, so I'm back on hating you Monday &lt;/3"
638012791039766528,positive,im going to marathon all of the episodes in the 5th season of teen wolf that i havent seen yet bc i deserve that dammit
638014629021622273,positive,I don't wait till January for the next season of Teen Wolf #TeenWolfSeason5B
638022874222096384,neutral,"Hey fellow Teen Wolf fans, guess what???? I'll be filing a video tomorrow about my emotions and thoughts of Season 5a and the finale"
638043667207454720,negative,Teen wolf season 5 just premiered but where is it tomorrow   Oh yeah  Not here
638074758538510336,negative,When you remember that tomorrow is monday but teen wolf isn't on
638088428010115072,negative,Sad moment when you realize tomorrow is Monday and there's no new episode of Teen Wolf so no Moonday bummer
638090700572200960,neutral,rose convinced me to continue watching teen wolf even those i know the spoilers so imma continue watching it tomorrow
638145197919064064,negative,If you're having a good day just remember that Teen Wolf isn't on tomorrow.
638173354420125697,positive,ill be watching that in january right along with teen wolf
638175797379907584,positive,Not Available
638176281620713472,neutral,Mtv just loves to keep reminding me that Teen Wolf isn't on tomorrow
638179474178224128,neutral,I honesty live for teen wolf so I'm really sad that the new season doesn't start till January ))):
638180026882482177,neutral,I'm sad. Tomorrow is the first night that Teen wolf won't be on.
638188012539523072,neutral,When you realize there is no Teen Wolf tomorrow @MTVteenwolf http://t.co/dV1B4RxXtY
638209031715184640,positive,Teen wolf was the only thing that made my Monday's greattt  ... What do I do now
638216705651535872,neutral,"If you hoes wanna hang and watch Teen Wolf, your home boy John will be chilling on the 2nd/3rd/4th floor library around 10 am and then on"
638224056991502337,neutral,I have to watch the episode I missed of Teen Wolf before tomorrow night. I'll also watch Fear The Walking Dead since I didn't watch it
638231947442057220,negative,Oh look it's monday  Oh look no teen wolf
638298072733216769,negative,"It really sucks how teen wolf are making more videos in January but not now, all well! I guess I'll just have to wait.... :/"
638300559095664641,neutral,When you're meant to start an assignment that is due tomorrow at 9 but twitter and teen wolf
638325841840197632,negative,Not Available
638329289591660544,positive,[New Update] [Photos] Teen Wolf's Holland Roden attending the MTV VMA's - August 30 - http://t.co/5GpZMnmlLz #teenwolf
638335082609160192,negative,Mondays are not the same when you don't have Teen Wolf to look foward to on Monday nights ):
638350720329232384,positive,"I want January, I want Teen Wolf."
638351607847981057,negative,So its a monday with out TEEN WOLF wtf am I supposed to do @ReallyCody @CODYSAINTNEW @tylergposey @dylanobrien @DSprayberry @MelissaPonzio1
638356738161397760,positive,i just started watching Teen Wolf and one day i may wear bright colours
638374948512362496,negative,the fact that its monday n theres no teen wolf makes me so sad
638396188971147264,neutral,"Well it's no longer a Teen Wolf Monday but, AWKWARDS BACK"
638409590007181313,negative,The fact that it's Monday and teen wolf isn't on makes me sad
638433115627589632,positive,Not Available
638450689027514368,positive,A Monday without teen wolf is a Monday with less stress and anxiety
638482370627178496,negative,crying bc it's monday and there's no teen wolf
638503739708444672,negative,Monday's ain't the same without teen wolf
638514006844698624,positive,Not Available
638514188151881728,neutral,"@CODYSAINTNEW I miss Teen Wolf so much, Monday's aren't the same anymore without it #CodySChat"
638517941219291136,positive,"I Love TEEN WOLF, can't wait till January when it comes back on."
638525507739500545,neutral,when it's a Monday but no Teen Wolf
638537066771419137,positive,Can January come by faster because I'm ready for a new year and the fifth wave and season 5b of teen wolf.
638547343361601536,negative,"@leboism @DeadshirtDotNet foolish mortal, I have sat through TEEN WOLF *and* TEEN WOLF TOO, nothing you can do can harm me anymore"
638575299643314176,neutral,Monday nights aren't the same without teen wolf.
638603937004847104,positive,Teen Wolf starts again in January. How the fuck do you expect me to wait that long. #TeenWolf #5B
638605481053945856,neutral,It felt weird not watching Teen Wolf tonight. January needs to hurry up.
638638388787200000,positive,Can't believe Teen Wolf is coming back in January. I want to watch it now.
638744618654400512,neutral,Not Available
638754869420036096,negative,Oh just realized that there was no teen wolf today :((((((((( MAJOR MISSING :(((( January'16. &lt;&lt; SO LONGGGGG
638779276108648448,positive,*ill start teen wolf soon* *ill start ointb then ill watch the originals in september* https://t.co/D8ryd0Mj8l
638812892578639872,neutral,i miss teen wolf so bad yesterday was the first monday without it it was sad
638824119996276737,positive,OMG! BRC and TY so lov'ed the DOC show and Luv ty in Teen Wolf been a fan since it 1st aired! Known BRC over 15 yrs https://t.co/4wkhzU5DmQ
638837342174744577,neutral,"""The sun,the moon and the true"" - Teen wolf http://t.co/gI2Of8G6EU"
638859076676493312,positive,goodnight! i have to go to my college tomorrow kms but i love dylan and holland and all of the teen wolf cast so much
638864466499792896,positive,Can January just hurry up already?! I need TEEN WOLF NOW! @MTVteenwolf
638904458466971652,negative,Not Available
638926646355988480,positive,Planning to watch Weird Science w/ my 13 &amp; 14 yo nephews this Fri. Looking for apt addition to a double feature. Teen Wolf in the running.
638943708843405312,positive,Not Available
639002205358415872,positive,I'm almost at the end of the 3rd season of Teen Wolf and I'm already in tears bc I know what's coming up
639048498843906048,neutral,So shit that we have to wait till January for the second half of season 5 of teen wolf
639095639402373120,positive,So don't wake me up unless you have last Monday nights episode of Teen Wolf.
639099810117627904,negative,Teen Wolf movie series was so confusing that I thought I was listening to the 3rd movie for that past year turns out it was @KevinKleinLIVE
